Threshold,MAE,MSE,RMSE,R2
0.0,0.5836126629422719,1.9132216014897578,1.3831925395583067,0.5100058442575525
0.01,0.5731843575418994,1.867783985102421,1.3666689376372103,0.5216428477616557
0.02,0.5664804469273743,1.8439478584729982,1.3579204168407655,0.5277475053375789
0.03,0.5567970204841713,1.8093109869646182,1.345106310655265,0.536618335877592
0.04,0.5508379888268157,1.7966480446927375,1.3403910044060792,0.539861435214801
0.05,0.547486033519553,1.7851024208566109,1.3360772510811683,0.5428183787281389
0.06,0.5441340782122905,1.7713221601489757,1.3309102750181832,0.5463476338892193
0.07,0.5404096834264432,1.7486033519553073,1.322347666824163,0.552166135641271
0.08,0.5344506517690876,1.7303538175046556,1.3154291381540306,0.556840014097837
0.09,0.531098696461825,1.7188081936685289,1.3110332542191785,0.5597969576111748
0.1,0.5258845437616387,1.7005586592178772,1.3040546994731,0.5644708360677408
0.11,0.5202979515828677,1.6912476722532588,1.3004797854073928,0.5668554679333357
0.12,0.5176908752327747,1.685288640595903,1.2981866740172243,0.5683816323273165
0.13,0.5128491620111731,1.6670391061452514,1.2911386858681182,0.5730555107838826
0.14,0.5102420856610801,1.660707635009311,1.2886844590547801,0.5746770604524871
0.15,0.5109869646182496,1.6603351955307262,1.2885399472002124,0.574772445727111
0.16,0.5080074487895717,1.6499068901303537,1.2844870143875935,0.5774432334165773
0.17,0.5080074487895717,1.6484171322160148,1.2839069795806917,0.5778247745150724
0.18,0.5072625698324023,1.6491620111731844,1.2841970297322698,0.5776340039658249
0.19,0.5054003724394786,1.6480446927374302,1.2837619299299345,0.5779201597896964
0.2,0.5027932960893855,1.643947858472998,1.2821653007600065,0.5789693978105581
0.21,0.49906890130353815,1.6364990689013035,1.279257233280822,0.580877103303034
0.22,0.4945996275605214,1.6271880819366853,1.2756128260317412,0.5832617351686289
0.23,0.49162011173184356,1.62048417132216,1.2729823923849692,0.5849786701118573
0.24,0.48901303538175045,1.612290502793296,1.2697600177959991,0.5870771461535809
0.25,0.48752327746741153,1.6063314711359404,1.2674113267349083,0.5886033105475617
0.26,0.48752327746741153,1.6074487895716947,1.2678520377282574,0.5883171547236902
0.27,0.48789571694599626,1.606703910614525,1.2675582474247584,0.5885079252729377
0.28,0.48752327746741153,1.6070763500931098,1.2677051510872352,0.588412539998314
0.29,0.4834264432029795,1.594413407821229,1.2627008386079535,0.5916556393355231
0.3,0.48268156424581005,1.5877094972067038,1.2600434505233158,0.5933725742787515
0.31,0.4830540037243948,1.5877094972067038,1.2600434505233158,0.5933725742787515
