Threshold,MAE,MSE,RMSE,R2
0.0,0.630005977286312,1.9850567842199642,1.408920432182018,0.4853466982456526
0.01,0.6060968320382546,1.894202032277346,1.3763001243469195,0.5089020435834005
0.02,0.592946802151823,1.8535564853556485,1.361453813155499,0.5194399612344982
0.03,0.5827854154213987,1.820382546323969,1.3492155299743511,0.5280407616703207
0.04,0.5735206216377764,1.7836222355050806,1.3355232066516405,0.5375713783694753
0.05,0.5672444710101614,1.768380155409444,1.3298045553424171,0.5415230974886369
0.06,0.5609683203825463,1.751643753735804,1.3234967902249721,0.5458622400508537
0.07,0.5564853556485355,1.738792588164973,1.3186328481290663,0.5491940816611272
0.08,0.5481171548117155,1.7160789001793186,1.3099919466085732,0.5550829179955642
0.09,0.5406455469216975,1.6993424985056784,1.3035883163428854,0.5594220605577809
0.1,0.5358637178720861,1.684997011356844,1.2980743473918757,0.5631413256111095
0.11,0.5307830245068739,1.6682606096832038,1.2916116326834486,0.5674804681733263
0.12,0.5263000597728631,1.6548117154811715,1.2863948520890354,0.5709672791608218
0.13,0.5227136879856545,1.6461446503287507,1.2830216873961058,0.5732143351305412
0.14,0.5182307232516438,1.6371787208607291,1.27952284890139,0.5755388757888715
0.15,0.5104602510460251,1.6171548117154813,1.2716740194387401,0.5807303499258094
0.16,0.5047818290496114,1.600418410041841,1.2650764443470761,0.5850694924880262
0.17,0.5014943215780036,1.5932456664674237,1.2622383556473886,0.5869291250146904
0.18,0.5014943215780036,1.5890615660490137,1.2605798531029335,0.5880139106552447
0.19,0.49940227136879856,1.5797967722653916,1.256899666745676,0.5904159360021861
0.2,0.4985056784219964,1.5732217573221758,1.2542813708742453,0.5921205991516283
0.21,0.4955170352659892,1.5702331141661685,1.2530894278407143,0.5928954460377385
0.22,0.49252839210998206,1.5651524208009564,1.2510605184406374,0.5942126857441257
0.23,0.49372384937238495,1.576210400478183,1.2554721822797121,0.5913457522655182
0.24,0.49402271368798567,1.5732217573221758,1.2542813708742453,0.5921205991516283
0.25,0.4907352062163778,1.5681410639569635,1.2522543926682643,0.5934378388580155
0.26,0.48894202032277345,1.5660490137477585,1.2514188003013853,0.5939802316782927
0.27,0.49013747758517634,1.5756126718469814,1.2552341103742286,0.5915007216427403
0.28,0.48864315600717273,1.5726240286909743,1.2540430729009966,0.5922755685288503
0.29,0.4913329348475792,1.5827854154213987,1.258087999871789,0.5896410891160759
0.3,0.4898386132695756,1.5800956365809922,1.2570185506113234,0.590338451313575
0.31,0.4919306634787806,1.5911536162582187,1.2614093769503296,0.5874715178349676
0.32,0.4928272564255828,1.6013150029886432,1.2654307578799573,0.5848370384221931
0.33,0.4919306634787806,1.6022115959354453,1.2657849722347967,0.5846045843563601
0.34,0.4964136282127914,1.614166168559474,1.2704983937650114,0.5815051968119196
0.35000000000000003,0.4985056784219964,1.6177525403466826,1.2719090141777762,0.5805753805485874
0.36,0.5077704722056187,1.64166168559474,1.2812734624562938,0.5743766054597064
0.37,0.5149432157800359,1.658696951583981,1.2879040925410483,0.5699599782088787
0.38,0.5200239091452481,1.6700537955768082,1.292305612297961,0.5670155600416602
0.39,0.5242080095636581,1.6811117752540348,1.2965769453657714,0.5641486265630526
0.4,0.5319784817692768,1.7032277346084876,1.3050776737836287,0.5584147596058378
0.41000000000000003,0.541243275552899,1.7322175732217573,1.3161373686746218,0.5508987448105696
0.42,0.5472205618649133,1.7531380753138075,1.3240612052748195,0.5454748166077986
0.43,0.5576808129109384,1.782426778242678,1.3350755702366357,0.5378813171239194
0.44,0.5657501494321578,1.8102211595935445,1.345444595512407,0.5306752410830952
0.45,0.5744172145845786,1.846682606096832,1.3589270054336369,0.5212221090725515
0.46,0.5857740585774058,1.887925881649731,1.3740181518632608,0.5105292220442318
0.47000000000000003,0.5971309025702332,1.931261207411835,1.3896982432930665,0.49929394219563494
0.48,0.6028093245666467,1.9560669456066946,1.3985946323387255,0.4928627130409209
0.49,0.6147638971906755,1.9976090854751942,1.4133679936503423,0.48209234132399004
0.5,0.6282127913927077,2.045427375971309,1.4301843853053735,0.46969479114622803
0.51,0.6392707710699342,2.0923490735206216,1.4464954453853707,0.45752969503429897
0.52,0.653317393903168,2.14584578601315,1.4648705697136353,0.4436599357729277
0.53,0.6694560669456067,2.2235505080693367,1.491157439061797,0.42351391673406436
0.54,0.6838015540944411,2.278840406455469,1.5095828584266149,0.409179249341027
0.55,0.698744769874477,2.3368200836820083,1.5286661125576142,0.3941472197504905
0.56,0.7118947997609085,2.3891213389121337,1.5456782779453602,0.3805873992435632
0.5700000000000001,0.728332337118948,2.460848774656306,1.5687092702780545,0.3619910739769202
0.58,0.7426778242677824,2.5298864315600715,1.5905616717248254,0.34409211090777614
0.59,0.7594142259414226,2.6135684399282724,1.616653469339757,0.3223963980966926
0.6,0.7755528989838614,2.705020920502092,1.6446947803474334,0.29868608338172264
0.61,0.7878063359234907,2.7734608487746564,1.6653710844057117,0.2809420896898007
0.62,0.8024506873879259,2.8493723849372383,1.688008407839617,0.26126097878260346
0.63,0.8173939031679618,2.9276748356246265,1.7110449542968258,0.24095999036651805
0.64,0.8314405260011954,3.0110579796772265,1.7352400351758908,0.21934176224404545
0.65,0.844590555887627,3.089958158995816,1.7578276818265821,0.1988858044507381
0.66,0.8586371787208608,3.17095038852361,1.780716257162721,0.17788745383715365
0.67,0.8711894799760909,3.2486551105797967,1.802402593922844,0.15774143479829028
0.68,0.881649731022116,3.315301852958757,1.8207970378267746,0.14046234923803447
0.6900000000000001,0.8950986252241483,3.3950986252241484,1.842579340279313,0.11977393737889397
0.7000000000000001,0.9118350268977884,3.5107591153616258,1.8737019814692053,0.08978736288643197
