Threshold,MAE,MSE,RMSE,R2
0.0,0.6312849162011173,1.995903165735568,1.4127643702102513,0.4888303132910694
0.01,0.6093109869646183,1.908752327746741,1.3815760303894755,0.5111504675530381
0.02,0.5977653631284916,1.8715083798882681,1.3680308402548051,0.5206889950154179
0.03,0.5869646182495345,1.8361266294227188,1.3550375011130573,0.5297505961046786
0.04,0.5783985102420857,1.8029795158286779,1.3427507273610684,0.5382398855461965
0.05,0.5731843575418994,1.7895716945996276,1.3377487412065197,0.5416737554326532
0.06,0.5675977653631284,1.7746741154562384,1.3321689515433988,0.5454891664176051
0.07,0.5623836126629422,1.7594040968342644,1.3264253076725672,0.5493999626771808
0.08,0.5538175046554935,1.7389199255121044,1.318681131097319,0.5546461527814897
0.09,0.5463687150837989,1.722905027932961,1.3125947691244852,0.558747719590313
0.1,0.5411545623836127,1.7128491620111732,1.308758633977699,0.5613231220051556
0.11,0.536685288640596,1.6975791433891994,1.3029117941707333,0.5652339182647312
0.12,0.5333333333333333,1.6864059590316574,1.2986169408380814,0.5680954765034452
0.13,0.5299813780260708,1.6767225325884543,1.294883211949423,0.5705754936436639
0.14,0.5251396648044693,1.6662942271880818,1.2908501954867118,0.5732462813331303
0.15,0.5169459962756052,1.6458100558659219,1.2828912876256982,0.5784924714374391
0.16,0.5124767225325885,1.6324022346368716,1.277654974802224,0.5819263413238958
0.17,0.5091247672253258,1.6245810055865921,1.2745905246731564,0.5839294320909956
0.18,0.5098696461824953,1.6234636871508379,1.274152144428144,0.5842155879148669
0.19,0.5091247672253258,1.6160148975791433,1.2712257461124454,0.5861232934073428
0.2,0.5076350093109869,1.6089385474860336,1.268439414196056,0.587935613625195
0.21,0.5050279329608939,1.6074487895716947,1.2678520377282574,0.5883171547236902
0.22,0.5001862197392923,1.6,1.2649110640673518,0.5902248602161662
0.23,0.5016759776536313,1.613780260707635,1.2703465120618214,0.5866956050550856
0.24,0.502048417132216,1.612290502793296,1.2697600177959991,0.5870771461535809
0.25,0.4983240223463687,1.6055865921787709,1.2671174342493954,0.5887940810968092
0.26,0.4960893854748603,1.604096834264432,1.2665294446890811,0.5891756221953044
0.27,0.49795158286778396,1.6182495344506518,1.27210437246739,0.5855509817596001
0.28,0.49646182495344504,1.6171322160148975,1.271665135173131,0.5858371375834714
0.29,0.49795158286778396,1.6264432029795157,1.275320823549712,0.5834525057178765
0.3,0.49757914338919923,1.6271880819366853,1.2756128260317412,0.5832617351686289
0.31,0.5001862197392923,1.6409683426443202,1.2810028659781836,0.5797324800075484
0.32,0.5027932960893855,1.6569832402234637,1.2872386104462,0.5756309131987252
0.33,0.5009310986964618,1.65512104283054,1.286515076798768,0.5761078395718442
0.34,0.5072625698324023,1.6707635009310986,1.2925801719549541,0.5721016580376446
0.35000000000000003,0.5102420856610801,1.674487895716946,1.2940200522854914,0.5711478052914066
0.36,0.5195530726256983,1.6919925512104284,1.300766140092226,0.5666646973840882
0.37,0.5258845437616387,1.706145251396648,1.3061949515277755,0.5630400569483839
0.38,0.531098696461825,1.7188081936685289,1.3110332542191785,0.5597969576111748
0.39,0.5340782122905028,1.7303538175046556,1.3154291381540306,0.556840014097837
0.4,0.5407821229050279,1.7500931098696462,1.3229108472870144,0.5517845945427757
0.41000000000000003,0.5508379888268157,1.782122905027933,1.3349617616351164,0.5435814609251293
0.42,0.5567970204841713,1.8044692737430168,1.343305353872684,0.5378583444477014
0.43,0.5672253258845438,1.8342644320297952,1.3543501881085982,0.5302275224777975
0.44,0.575046554934823,1.864804469273743,1.3655784376130662,0.5224059299586461
0.45,0.5865921787709497,1.910614525139665,1.3822498056211348,0.510673541179919
0.46,0.5977653631284916,1.9508379888268157,1.396724020279889,0.5003719315205489
0.47000000000000003,0.6078212290502794,1.9910614525139665,1.4110497696799948,0.4900703218611788
0.48,0.6134078212290502,2.0163873370577283,1.4199955412105096,0.4835841231867606
0.49,0.6242085661080075,2.0506517690875232,1.4320096958776234,0.47480867792137127
0.5,0.6394785847299814,2.107635009310987,1.451769613027834,0.46021473090393017
0.51,0.6521415270018622,2.1567970204841713,1.4686037656509572,0.447623874653589
0.52,0.6659217877094972,2.2119180633147115,1.4872518493230094,0.4335068540092669
0.53,0.6823091247672253,2.2905027932960893,1.5134407135055172,0.4133805610636456
0.54,0.697951582867784,2.348975791433892,1.532636875268859,0.39840507294770944
0.55,0.7121042830540038,2.401489757914339,1.549674081190732,0.38495574922575404
0.56,0.7236499068901303,2.444320297951583,1.563432217255223,0.37398644264401737
0.5700000000000001,0.7400372439478585,2.5162011173184355,1.5862537997806139,0.3555770846416244
0.58,0.7538175046554935,2.5780260707635008,1.6056232655151397,0.339743129054074
0.59,0.770949720670391,2.6674115456238363,1.6332212176015337,0.3168506631443626
