Threshold,MAE,MSE,RMSE,R2
0.0,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.01,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.02,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.03,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.04,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.05,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.06,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.07,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.08,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.09,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.1,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.11,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.12,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.13,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.14,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.15,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.16,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.17,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.18,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.19,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.2,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.21,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.22,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.23,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.24,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.25,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.26,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
0.27,1.562085308056872,7.263981042654028,2.6951773675686037,-0.5058407958818334
