Threshold,MAE,MSE,RMSE,R2
0.0,0.6104265402843602,1.567298578199052,1.251917959851624,0.6750952233326011
0.01,0.5876777251184834,1.4611374407582938,1.2087751820575627,0.6971026832580614
0.02,0.5791469194312796,1.4165876777251185,1.1902048889687518,0.7063379566196386
0.03,0.5687203791469194,1.380568720379147,1.1749760509811027,0.7138047733800625
0.04,0.5582938388625592,1.3511848341232227,1.1624047634637527,0.7198961238951453
0.05,0.547867298578199,1.3066350710900474,1.143081393029406,0.7291313972567224
0.06,0.5393364928909953,1.2601895734597157,1.122581655586673,0.7387596609741114
0.07,0.5345971563981042,1.2421800947867299,1.1145313341430692,0.7424930693543234
0.08,0.5298578199052133,1.218483412322275,1.10384936124558,0.7474054488019708
0.09,0.5232227488151658,1.190995260663507,1.0913272930993283,0.7531038089612417
0.1,0.5165876777251185,1.1606635071090048,1.0773409428351848,0.7593916546542304
0.11,0.5071090047393365,1.1255924170616114,1.0609394031053854,0.7666619762367486
0.12,0.5042654028436019,1.1113744075829384,1.0542174384741216,0.769609403905337
0.13,0.4985781990521327,1.0924170616113744,1.0451875724535642,0.7735393074634549
0.14,0.500473933649289,1.0943127962085308,1.04609406661568,0.7731463171076431
0.15,0.4928909952606635,1.0706161137440757,1.034705810239836,0.7780586965552906
0.16,0.4834123222748815,1.0393364928909952,1.0194785396912458,0.7845430374261851
0.17,0.4777251184834123,1.0213270142180095,1.010607250230281,0.7882764458063971
0.18,0.4729857819905213,1.0014218009478673,1.0007106479636696,0.7924028445424209
0.19,0.47014218009478675,0.9938388625592417,0.99691467165412,0.7939748059656682
0.2,0.4663507109004739,0.9824644549763033,0.9911934498251607,0.7963327481005389
0.21,0.4606635071090047,0.9635071090047393,0.9815839795986584,0.8002626516586568
0.22,0.45876777251184836,0.966350710900474,0.9830313885631903,0.7996731661249391
0.23,0.45402843601895737,0.9492890995260663,0.9743146819821953,0.8032100793272452
0.24,0.44454976303317534,0.9180094786729858,0.9581281118269027,0.8096944201981398
0.25,0.4369668246445498,0.9009478672985782,0.9491827365152499,0.813231333400446
0.26,0.42843601895734595,0.8895734597156398,0.9431720202145735,0.8155892755353167
0.27,0.42274881516587676,0.8677725118483413,0.9315430810479681,0.8201086646271523
0.28,0.4199052132701422,0.8582938388625593,0.9264414924119921,0.8220736164062112
0.29,0.4161137440758294,0.843127962085308,0.9182199965614494,0.8252175392527056
0.3,0.4199052132701422,0.8592417061611375,0.9269529147487144,0.8218771212283054
0.31,0.418957345971564,0.8516587677725118,0.9228536004006875,0.8234490826515525
0.32,0.4085308056872038,0.8232227488151659,0.9073162341847334,0.8293439379887294
0.33,0.4056872037914692,0.8061611374407583,0.8978647656750756,0.8328808511910355
0.34,0.4085308056872038,0.8109004739336493,0.9005001243384974,0.831898375301506
0.35000000000000003,0.41706161137440756,0.8213270142180095,0.9062709386370112,0.8297369283445412
0.36,0.409478672985782,0.8061611374407583,0.8978647656750756,0.8328808511910355
0.37,0.41137440758293836,0.8052132701421801,0.8973367651791495,0.8330773463689414
