Threshold,MAE,MSE,RMSE,R2
0.0,0.6075757575757575,1.356060606060606,1.164500152881315,0.7172625974482554
0.01,0.575,1.2242424242424241,1.1064548902880877,0.744746568422559
0.02,0.5537878787878788,1.1409090909090909,1.0681334611878288,0.7621214926017166
0.03,0.5363636363636364,1.087878787878788,1.0430142798057886,0.7731782625339076
0.04,0.5196969696969697,1.031060606060606,1.0154115451680692,0.7850248017469696
0.05,0.5106060606060606,1.0053030303030304,1.0026480091752192,0.7903952328568911
0.06,0.5,0.9727272727272728,0.9862693712811287,0.7971872486723799
0.07,0.4893939393939394,0.9416666666666667,0.9703951085339758,0.8036633567755204
0.08,0.4772727272727273,0.9068181818181819,0.9522700151838143,0.8109292341595317
0.09,0.4643939393939394,0.8727272727272727,0.9341987329938275,0.8180371576873688
0.1,0.453030303030303,0.8371212121212122,0.9149432835543481,0.8254609889275544
0.11,0.44393939393939397,0.8068181818181818,0.898230583880432,0.8317791431745207
0.12,0.43333333333333335,0.7704545454545455,0.8777554018372917,0.8393609282708803
0.13,0.42727272727272725,0.7477272727272727,0.8647122485123434,0.8440995439561051
0.14,0.41818181818181815,0.7257575757575757,0.8519140659465458,0.8486802057851557
0.15,0.40075757575757576,0.6848484848484848,0.8275557291496959,0.8572097140185603
0.16,0.3893939393939394,0.6492424242424243,0.8057558093134819,0.8646335452587457
0.17,0.38181818181818183,0.6318181818181818,0.7948699150289825,0.8682664839507515
0.18,0.38106060606060604,0.6212121212121212,0.7881701093115123,0.8704778379371896
0.19,0.375,0.5924242424242424,0.769691004510409,0.8764800844718077
0.2,0.37272727272727274,0.5704545454545454,0.7552844136181717,0.8810607463008583
0.21,0.3659090909090909,0.5583333333333333,0.7472170590486632,0.8835880079996448
0.22,0.35984848484848486,0.5454545454545454,0.7385489458759964,0.8862732235546055
0.23,0.3553030303030303,0.5386363636363637,0.7339184993147152,0.887694808260173
0.24,0.35833333333333334,0.5378787878787878,0.7334022006230877,0.8878527621163471
0.25,0.3515151515151515,0.5257575757575758,0.725091425792345,0.8903800238151336
0.26,0.346969696969697,0.5174242424242425,0.7193220714146358,0.8921175162330494
0.27,0.346969696969697,0.5196969696969697,0.720900110762212,0.8916436546645269
0.28,0.34924242424242424,0.5265151515151515,0.7256136379059805,0.8902220699589595
0.29,0.353030303030303,0.5446969696969697,0.7380358864560514,0.8864311774107797
0.3,0.3484848484848485,0.5363636363636364,0.7323685113135575,0.8881686698286955
0.31,0.35075757575757577,0.5386363636363637,0.7339184993147152,0.887694808260173
0.32,0.3515151515151515,0.5446969696969697,0.7380358864560514,0.8864311774107797
0.33,0.34924242424242424,0.5378787878787878,0.7334022006230877,0.8878527621163471
0.34,0.35833333333333334,0.5621212121212121,0.7497474322204859,0.882798238718774
0.35000000000000003,0.36363636363636365,0.5712121212121212,0.7557857640972878,0.8809027924446842
0.36,0.38333333333333336,0.6242424242424243,0.7900901367834079,0.869846022512493
0.37,0.39621212121212124,0.646969696969697,0.8043442652059484,0.8651074068272682
0.38,0.403030303030303,0.6606060606060606,0.812776759390954,0.8622642374161333
0.39,0.4106060606060606,0.6772727272727272,0.8229658117277577,0.8587892525803018
0.4,0.4212121212121212,0.7098484848484848,0.8425250648191334,0.851997236764813
0.41000000000000003,0.4356060606060606,0.746969696969697,0.8642740867165328,0.8442574978122792
0.42,0.44696969696969696,0.7909090909090909,0.8893306982833162,0.835096174154178
0.43,0.46893939393939393,0.8462121212121212,0.9198978862961482,0.8235655426534644
0.44,0.48484848484848486,0.8984848484848484,0.947884406710464,0.8126667265774474
0.45,0.5015151515151515,0.9583333333333334,0.9789450103725609,0.8001883719396888
0.46,0.5234848484848484,1.034848484848485,1.0172750291088861,0.7842350324660988
0.47000000000000003,0.543939393939394,1.1015151515151516,1.0495309197518439,0.7703350931227728
0.48,0.5575757575757576,1.1568181818181817,1.0755548251103622,0.7588044616220592
0.49,0.578030303030303,1.2227272727272727,1.1057699908784253,0.7450624761349074
0.5,0.603030303030303,1.3045454545454545,1.1421669994118437,0.7280034596680982
0.51,0.6227272727272727,1.3886363636363637,1.178404159716166,0.7104705816327666
0.52,0.6515151515151515,1.5,1.224744871391589,0.6872513647751652
0.53,0.6803030303030303,1.631060606060606,1.27712983132515,0.6599253476570357
0.54,0.706060606060606,1.718939393939394,1.311083290237273,0.6416027003408332
0.55,0.7393939393939394,1.8507575757575758,1.3604255127560552,0.6141187293665296
0.56,0.7696969696969697,1.9727272727272727,1.404538099421754,0.5886881585224899
0.5700000000000001,0.8007575757575758,2.1007575757575756,1.4493990395186467,0.5619939568290571
0.58,0.8257575757575758,2.2196969696969697,1.4898647487933157,0.5371952014097141
0.59,0.8613636363636363,2.3954545454545455,1.5477256040573037,0.5005499067773093
0.6,0.8916666666666667,2.5643939393939394,1.601372517371876,0.46532619685047183
0.61,0.9159090909090909,2.69469696969697,1.6415532186612074,0.4381581335885164
0.62,0.9446969696969697,2.837121212121212,1.6843756149152753,0.4084628086277745
0.63,0.9772727272727273,3.003787878787879,1.7331439290456747,0.37371296026945955
0.64,0.9984848484848485,3.1333333333333333,1.7701224063135672,0.34670285086367836
0.65,1.0227272727272727,3.268181818181818,1.8078113336799884,0.3185870644646781
0.66,1.0469696969696969,3.408333333333333,1.8461672008063985,0.2893656010724587
0.67,1.0704545454545455,3.5454545454545454,1.8829377433825436,0.26077595310493584
0.68,1.0931818181818183,3.6931818181818183,1.9217652869645185,0.22997495115097488
0.6900000000000001,1.115909090909091,3.8227272727272728,1.955179601143402,0.2029648417451937
0.7000000000000001,1.15,4.055303030303031,2.0137782972072746,0.15447300789972684
0.71,1.1765151515151515,4.234848484848484,2.057874749553161,0.11703794398645118
0.72,1.1924242424242424,4.346969696969697,2.084938775352815,0.09366077327267563
0.73,1.218939393939394,4.539393939393939,2.1305853513515807,0.05354049380443926
0.74,1.25,4.758333333333334,2.18136043177952,0.00789182937010735
0.75,1.275,4.930303030303031,2.220428569061169,-0.027963695981426673
0.76,1.2954545454545454,5.069696969696969,2.2515987585928734,-0.05702720551747209
0.77,1.3143939393939394,5.209090909090909,2.282343293435698,-0.08609071505351729
0.78,1.3325757575757575,5.340909090909091,2.3110406943429385,-0.11357468602782106
0.79,1.3515151515151516,5.500757575757576,2.3453693900444716,-0.1469029496805685
0.8,1.3765151515151515,5.682575757575758,2.3838153782488605,-0.18481187516236663
0.81,1.4007575757575759,5.875757575757576,2.4239961996169828,-0.22509010848677713
0.8200000000000001,1.418939393939394,6.012121212121212,2.451962726495085,-0.25352180259812584
0.8300000000000001,1.437121212121212,6.165909090909091,2.483124864139758,-0.2855864354014801
0.84,1.4553030303030303,6.316666666666666,2.5132979661525745,-0.31701925278013765
0.85,1.4757575757575758,6.491666666666666,2.5478749315197295,-0.3535065935563684
0.86,1.4863636363636363,6.586363636363636,2.5663911697875745,-0.3732508255781384
0.87,1.4984848484848485,6.692424242424242,2.586972021963949,-0.3953643654425205
0.88,1.5113636363636365,6.8128787878787875,2.610149188816376,-0.42047902857421193
0.89,1.521969696969697,6.900757575757575,2.6269293054358305,-0.4388016758904143
0.9,1.5295454545454545,6.971212121212122,2.6403053083331334,-0.45349138451461113
0.91,1.5356060606060606,7.026515151515151,2.650757467501535,-0.46502201601532467
0.92,1.540909090909091,7.076515151515151,2.6601720153995965,-0.47544697052281926
0.93,1.5446969696969697,7.109090909090909,2.6662878518815085,-0.4822389863383081
0.9400000000000001,1.5522727272727272,7.183333333333334,2.6801741236966925,-0.4977184642433756
0.9500000000000001,1.553030303030303,7.190151515151515,2.6814457882179,-0.49914004894894304
0.96,1.5545454545454545,7.206818181818182,2.684551765531479,-0.5026150337847746
0.97,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
0.98,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
0.99,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
1.0,1.5553030303030304,7.215151515151515,2.686103407382433,-0.5043525262026902
